avg_type,id,pos,points,sd_pts,sd_pts_imputed,dropoff,floor,ceiling,points_vor,floor_vor,ceiling_vor,rank,floor_rank,ceiling_rank,pos_rank,tier,points_vor_flex,flex_rank,first_name,last_name,team,position,age,exp,overall_ecr,pos_ecr,sd_ecr,adp,adp_source,adp_ffa,adp_sd,adp_sd_source,adp_sd_ffa,adp_diff,aav,aav_sd,pid,adp_tsv,min_pick,max_pick,n_picks
robust,14319,RB,18.675,0.185325,FALSE,1.175,18.5625,18.7875,-182.375,-161.3975,-209.7925,506,458,525,106,25,-155.025,348,Andrew,Beck,NYJ,RB,30,1,645.33,145,5.72,,,NA,,,NA,NA,NA,NA,,,,,
robust,17056,RB,17.5,13.3434,FALSE,0.0749999999999993,4.6,38.08,-183.55,-175.36,-190.5,508,524,479,107,25,-156.2,354,Trevor,Etienne,CAR,RB,22,-5,307.77,90.79,6.61,283.69,ADP.tsv,NA,33.0536,ADP.tsv,NA,NA,NA,NA,22094,283.69,228,359,17
robust,17274,RB,17.425,9.896355,FALSE,0.275000000000002,11.4175,23.4325,-183.625,-168.5425,-205.1475,509,492,517,108,25,-156.275,355,Corey,Kiner,NEP,RB,24,-5,407.45,110,16.63,281.08,ADP.tsv,NA,31.6679,ADP.tsv,NA,NA,NA,NA,22722,281.08,235,327,3
robust,12447,RB,17.15,3.4300,TRUE,2.25,17.15,17.15,-183.9,-162.81,-211.43,510,464,527,109,25,-156.55,356,Raheem,Mostert,LVR,RB,34,5,618.67,152.8,14.72,,,NA,,,NA,NA,NA,NA,,,,,
robust,16746,RB,14.9,3.40998,FALSE,0.424999999999999,11.375,18.915,-186.15,-168.585,-209.665,512,493,524,110,25,-158.8,367,Rasheen,Ali,BAL,RB,25,-4,352.71,97.25,10.07,281.74,ADP.tsv,NA,11.3613,ADP.tsv,NA,NA,0,NA,21167,281.74,320,355,4
robust,17685,RB,14.475,9.377445,FALSE,0.725000000000001,8.7825,20.1675,-186.575,-171.1775,-208.4125,514,503,520,111,25,-159.225,369,Eli,Heidenreich,PIT,RB,23,-6,333.46,96,9.76,282.6,ADP.tsv,NA,37.8527,ADP.tsv,NA,NA,1.176,1.176,22968,282.6,201,358,23
robust,12155,RB,13.75,10.60059,FALSE,0.0749999999999993,2.635,21.985,-187.3,-177.325,-206.595,516,531,519,112,25,-159.95,370,Ameer,Abdullah,JAC,RB,33,5,432.5,114.64,16.2,281.22,ADP.tsv,NA,0.0000,ADP.tsv,NA,NA,0,NA,13582,281.22,355,355,1
robust,16678,RB,13.675,14.788935,FALSE,1.125,4.6975,22.6525,-187.375,-175.2625,-205.9275,517,523,518,113,25,-160.025,372,Sione,Vaki,DET,RB,25,-4,346.67,97.91,11.04,281.68,ADP.tsv,NA,43.8165,ADP.tsv,NA,NA,0,NA,21297,281.68,182,360,20
robust,16816,RB,12.55,2.5100,TRUE,1.275,12.55,12.55,-188.5,-167.41,-216.03,522,484,528,114,25,-161.15,374,British,Brooks,HOU,RB,27,-4,577.75,146.75,26.1,,,NA,,,NA,NA,NA,NA,,,,,
robust,17058,RB,11.275,4.74432,FALSE,1.175,6.52,19.03,-189.775,-173.44,-209.55,523,511,522,115,25,-162.425,380,Tahj,Brooks,CIN,RB,24,-5,308.22,91.78,5.53,285.26,ADP.tsv,NA,31.4171,ADP.tsv,NA,NA,0,NA,22300,285.26,207,356,61
robust,12325,RB,10.1,14.67774,FALSE,0.493181818181817,1.19,19.01,-190.95,-178.77,-209.57,524,533,523,116,26,-163.6,387,Michael,Burton,CLE,RB,34,5,514,164.4,14.99,,,NA,,,NA,NA,NA,NA,,,,,
robust,15414,RB,9.60681818181818,11.7327572727273,FALSE,0.856818181818182,1.79136363636364,18.5313636363636,-191.443181818182,-178.168636363636,-210.048636363636,525,532,526,117,26,-164.093181818182,390,Kene,Nwangwu,NYJ,RB,28,-1,488.5,127.78,13.22,,,NA,,,NA,NA,0,NA,,,,,
robust,15726,RB,8.75,1.7500,TRUE,1.95,8.75,8.75,-192.3,-171.21,-219.83,526,504,529,118,26,-164.95,392,Ronnie,Rivers,LAR,RB,27,-2,413.9,105.86,14.73,,,NA,,,NA,NA,NA,NA,,,,,
robust,14420,RB,6.8,1.3600,TRUE,1.4,6.8,6.8,-194.25,-173.16,-221.78,527,509,530,119,26,-166.9,398,Alec,Ingold,LAC,RB,30,1,474.8,128,15.55,,,NA,,,NA,NA,NA,NA,,,,,
robust,17348,RB,5.4,1.0800,TRUE,0.5,5.4,5.4,-195.65,-174.56,-223.18,528,516,531,120,26,-168.3,404,Nathan,Carter,ATL,RB,24,-5,460.6,121,15.19,,,NA,,,NA,NA,NA,NA,,,,,
robust,17648,RB,4.9,0.9800,TRUE,0.3,4.9,4.9,-196.15,-175.06,-223.68,530,522,532,121,26,-168.8,406,Riley,Nowakowski,PIT,TE,24,-6,450.25,90,21.48,,,NA,,,NA,NA,0,NA,,,,,
robust,15965,RB,4.6,0.9200,TRUE,0.2,4.6,4.6,-196.45,-175.36,-223.98,531,524,533,122,26,-169.1,407,Julius,Chestnut,TEN,RB,26,-2,480.71,125,14.68,,,NA,,,NA,NA,NA,NA,,,,,
robust,15103,RB,4.4,0.8800,TRUE,0.0500000000000007,4.4,4.4,-196.65,-175.56,-224.18,532,525,534,123,26,-169.3,408,Reggie,Gilliam,NEP,RB,29,0,397.5,113.5,19.34,,,NA,,,NA,NA,NA,NA,,,,,
robust,16613,RB,4.35,0,FALSE,0.599999999999999,4.35,4.35,-196.7,-175.61,-224.23,533,526,535,124,26,-169.35,409,Dylan,Laube,LVR,RB,27,-4,387.38,107.88,14.32,280.78,ADP.tsv,NA,0.0000,ADP.tsv,NA,NA,0,NA,21175,280.78,206,206,1
robust,16335,RB,3.75,0.7500,TRUE,3.45,3.75,3.75,-197.3,-176.21,-224.83,534,529,536,125,26,-169.95,411,Scott,Matlock,LAC,RB,26,-3,NA,NA,NA,,,NA,,,NA,NA,NA,NA,,,,,
robust,13455,RB,0.3,0.0600,TRUE,0,0.3,0.3,-200.75,-179.66,-228.28,535,534,538,126,26,-173.4,423,Patrick,Ricard,NYG,RB,32,3,478.8,131.25,12.16,,,NA,,,NA,NA,NA,NA,,,,,
robust,16211,WR,286.7875,18.9031500000001,FALSE,11.3175,243.08,305.755,98.7875,67.98,100.595,3,7,3,1,1,113.0875,5,Puka,Nacua,LAR,WR,25,-3,4.46,2.25,0.91,5.12,ADP.tsv,6.134,1.7269,ADP.tsv,1.55801925533672,-3.134,56.5565,5.47372238517812,20336,5.12,2,12,340
robust,15281,WR,275.47,6.09348599999994,FALSE,5.20500000000004,258.48,292.71,87.47,83.38,87.55,6,4,4,2,1,101.77,6,Ja'Marr,Chase,CIN,WR,26,-1,2.64,1.17,0.42,3.16,ADP.tsv,4.354,1.5542,ADP.tsv,0.879377052236411,1.646,61.5365,4.50765534951376,18775,3.16,1,10,340
robust,16185,WR,270.265,12.409362,FALSE,10.705,227.955,286.585,82.265,52.855,81.425,7,12,5,3,2,96.565,7,Jaxon,Smith-Njigba,SEA,WR,24,-3,5.86,3.19,0.9,5.64,ADP.tsv,7.474,1.7269,ADP.tsv,0.842747886381212,-0.474,54.6455,4.89837633813491,20273,5.64,1,11,340
robust,15287,WR,259.56,1.571556,FALSE,33.8929166666667,223.45,262,71.56,48.35,56.84,8,15,11,4,3,85.86,9,Amon-Ra,St. Brown,DET,WR,27,-1,6.53,3.63,0.75,6.21,ADP.tsv,9.456,2.2450,ADP.tsv,1.30240700243818,-1.456,55.6065,4.10612551561688,18827,6.21,3,16,340
robust,15751,WR,225.667083333333,16.026906,FALSE,2.32708333333335,200.8375,241.32,37.6670833333334,25.7375,36.16,17,21,19,5,4,51.9670833333333,18,Drake,London,ATL,WR,25,-2,16.82,8.41,1.74,20.99,ADP.tsv,21.708,5.3535,ADP.tsv,4.45760204594354,-4.708,36.305,3.2151943953671,19433,20.99,8,39,340
robust,14836,WR,223.34,11.623584,FALSE,0.430000000000007,198.385,256.67,35.34,23.285,51.51,18,24,13,6,4,49.64,19,Justin,Jefferson,MIN,WR,27,0,11.61,6.15,1.88,12.05,ADP.tsv,15.356,3.2811,ADP.tsv,2.37173860279753,2.644,48.309,4.60291244757056,17972,12.05,6,25,340
robust,14832,WR,222.91,14.203308,FALSE,6.71000000000001,199.95,240.72,34.91,24.85,35.56,20,22,21,7,4,49.21,20,CeeDee,Lamb,DAL,WR,27,0,10.3,5.67,1.22,11.24,ADP.tsv,14.282,3.2811,ADP.tsv,2.18216772957534,5.718,49.2245,4.43294267389057,17965,11.24,5,24,340
robust,15762,WR,216.2,15.27078,FALSE,2.51499999999999,189.9,243.78,28.2,14.8,38.62,23,36,18,8,4,42.5,25,George,Pickens,DAL,WR,25,-2,22.7,10.85,2.49,22.86,ADP.tsv,23.186,5.8715,ADP.tsv,3.33001861856657,-0.186,32.5435,1.89635881362152,19437,22.86,10,44,340
robust,15754,WR,213.685,16.486512,FALSE,0.00499999999999545,186.791,239.9,25.685,11.691,34.74,24,42,22,9,4,39.985,26,Chris,Olave,NOS,WR,26,-2,23.56,11.06,2.53,23.26,ADP.tsv,29.458,4.8354,ADP.tsv,5.33946214519777,-5.458,30.444,3.62364015873541,19432,23.26,13,41,340
robust,16194,WR,213.68,14.97426,FALSE,2.31999999999999,187.69,241.148,25.68,12.59,35.988,25,40,20,10,4,39.98,27,Rashee,Rice,KCC,WR,26,-3,32.64,15.33,4.07,29.32,ADP.tsv,31.428,6.3896,ADP.tsv,6.12977781000258,-6.428,25.7695,2.98405609029053,20287,29.32,14,51,340
robust,14104,WR,211.36,18.873498,FALSE,3.75999999999999,190.54,230.55,23.36,15.44,25.39,27,34,27,11,5,37.66,28,A.J.,Brown,NEP,WR,29,1,15.94,7.95,2.36,16.66,ADP.tsv,21.892,4.1446,ADP.tsv,2.17122453928653,5.108,38.3765,6.08162780429714,17004,16.66,7,31,340
robust,15290,WR,207.6,24.90768,FALSE,8,190.22,226.68,19.6,15.12,21.52,30,35,30,12,5,33.9,30,Nico,Collins,HOU,WR,27,-1,19.14,9.22,1.75,23.22,ADP.tsv,24.132,5.1808,ADP.tsv,2.98279332170367,5.868,34.223,1.98980074379321,18836,23.22,12,42,340
robust,16615,WR,199.6,14.826,FALSE,1.57499999999999,180.6,217.6,11.6,5.50000000000003,12.44,38,50,37,13,6,25.9,35,Malik,Nabers,NYG,WR,23,-4,28.31,13.17,3.51,25.27,ADP.tsv,32.118,6.0442,ADP.tsv,3.07902192262413,5.882,27.964,0.886751374399838,21122,25.27,11,46,340
robust,16190,WR,198.025,15.93795,FALSE,4.22500000000002,181.48,216.44,10.025,6.38000000000002,11.28,43,47,39,14,6,24.325,36,Zay,Flowers,BAL,WR,26,-3,32.71,15.27,3.12,31.04,ADP.tsv,36.622,6.2169,ADP.tsv,6.99216246950827,6.378,22.7985,3.16069719365839,20288,31.04,20,56,340
robust,15753,WR,193.8,4.74431999999998,FALSE,0.0250000000000057,177.1,205.16,5.80000000000001,2.00000000000003,0,45,56,61,15,6,20.1,38,Garrett,Wilson,NYJ,WR,26,-2,38.4,18.32,3.18,35.78,ADP.tsv,47.894,6.7350,ADP.tsv,6.43481654750157,-2.894,21.977,4.75722471615542,19431,35.78,24,63,340
robust,17071,WR,193.775,18.791955,FALSE,0.525000000000006,175.1,213.56,5.77500000000001,0,8.40000000000001,46,61,48,16,6,20.075,39,Tetairoa,McMillan,CAR,WR,23,-5,39.01,18.68,3.42,38.76,ADP.tsv,43.204,5.5261,ADP.tsv,5.69053459703041,2.796,18.9085,1.48583873620255,22059,38.76,25,57,340
robust,15282,WR,193.25,6.96822000000002,FALSE,2.04999999999998,175.78,203.2,5.25,0.680000000000007,-1.95999999999998,47,59,64,17,6,19.55,40,DeVonta,Smith,PHI,WR,28,-1,28.57,13.44,2.6,28.82,ADP.tsv,36.386,7.2531,ADP.tsv,3.68392508067143,10.614,27.262,3.13659241853321,18778,28.82,17,59,340
robust,17081,WR,191.2,8.74734000000001,FALSE,2.45000000000002,183.72,211.2,3.20000000000002,8.62,6.04000000000002,51,44,54,18,6,17.5,42,Emeka,Egbuka,TBB,WR,24,-5,41.07,19.85,3.83,38.42,ADP.tsv,44.662,9.1527,ADP.tsv,4.84066689620346,6.338,19.043,2.91957993553867,22063,38.42,22,75,340
robust,14835,WR,188.75,13.19514,FALSE,0.75,172.18,206.44,0.75,-2.91999999999999,1.28,58,70,60,19,6,15.05,43,Tee,Higgins,CIN,WR,27,0,36.62,17.38,3.03,37.77,ADP.tsv,38.936,6.2169,ADP.tsv,6.51866734846932,19.064,21.493,3.67391167558503,17971,37.77,24,60,340
robust,15756,WR,188,10.22994,FALSE,2.89999999999998,178.5,204.76,0,3.40000000000003,-0.399999999999977,61,52,62,20,7,14.3,44,Jameson,Williams,DET,WR,25,-2,50.93,24.59,3.83,49.07,ADP.tsv,54.376,8.9800,ADP.tsv,11.586141031422,6.624,12.3745,4.76635612916198,19435,49.07,34,86,340
robust,11675,WR,185.1,8.45082000000003,FALSE,5.20000000000002,177.28,198.38,-2.89999999999998,2.18000000000001,-6.78,68,55,71,21,7,11.4,45,Davante,Adams,LAR,WR,34,6,49.91,24.26,3.36,51.09,ADP.tsv,52.23,8.2892,ADP.tsv,8.85796816431398,15.77,18.813,8.29220037143339,12729,51.09,32,80,340
robust,16627,WR,179.9,15.27078,FALSE,0.450000000000017,169.6,198.2,-8.09999999999999,-5.49999999999997,-6.96000000000001,77,76,72,22,7,6.19999999999999,48,Ladd,McConkey,LAC,WR,25,-4,38.47,18.37,3.58,34.19,ADP.tsv,45.516,8.2892,ADP.tsv,1.88004893553333,31.484,20.6135,3.83705443667405,21139,34.19,21,69,340
robust,14109,WR,179.45,8.00604000000001,FALSE,4.32499999999999,164.62,190.6,-8.55000000000001,-10.48,-14.56,79,90,97,23,7,5.74999999999997,49,Terry,McLaurin,WAS,WR,31,1,50.07,24.22,3.07,50.24,ADP.tsv,55.992,9.3254,ADP.tsv,6.9512629068393,23.008,14.9635,5.17173440443339,17062,50.24,31,85,340
robust,16616,WR,175.125,14.01057,FALSE,1.42499999999998,162.94,197.39,-12.875,-12.16,-7.77000000000001,89,94,75,24,7,1.42499999999998,51,Rome,Odunze,CHI,WR,24,-4,58.35,27.47,3.13,54.38,ADP.tsv,62.698,9.6708,ADP.tsv,8.86781235705853,26.302,10.7485,2.77324660821933,20335,54.38,36,92,340
robust,17070,WR,173.7,20.90466,FALSE,0.275000000000006,155,213.68,-14.3,-20.1,8.51999999999998,94,115,47,25,7,0,52,Luther,Burden,CHI,WR,23,-5,49.62,23.68,4.22,43.76,ADP.tsv,60.31,8.4619,ADP.tsv,10.3910730918419,33.69,12.804,3.45326048829219,22060,43.76,27,76,340
robust,15284,WR,173.425,6.37518000000002,FALSE,0.375,162.5,184.24,-14.575,-12.6,-20.92,96,95,120,26,7,-0.275000000000006,53,Jaylen,Waddle,DEN,WR,28,-1,38.06,18,3.71,35.86,ADP.tsv,48.106,7.4258,ADP.tsv,4.87798974988673,47.894,20.5875,4.29123161225306,18781,35.86,21,64,340
robust,13635,WR,173.05,5.1891,FALSE,4.70000000000002,165.72,211.9,-14.95,-9.38,6.74000000000001,97,85,53,27,8,-0.650000000000006,54,D.J.,Moore,BUF,WR,29,2,54.01,25.66,5.04,43.69,ADP.tsv,52.176,10.0161,ADP.tsv,9.22576956139704,44.824,18.156,7.595420199041,16134,43.69,25,83,340
robust,15768,WR,168.35,16.67925,FALSE,0.249999999999972,151.98,185.16,-19.65,-23.12,-20,122,123,115,28,8,-5.35000000000002,56,Alec,Pierce,IND,WR,26,-2,95.61,40.97,6.13,89.64,ADP.tsv,83.202,16.5784,ADP.tsv,15.3933068572026,38.798,5.638,3.67608650605505,19463,89.64,58,154,340
robust,13630,WR,168.1,8.37669000000001,FALSE,0.0500000000000114,158.81,192.46,-19.9,-16.29,-12.7,123,104,90,29,8,-5.59999999999999,57,Courtland,Sutton,DEN,WR,31,2,87.09,37.89,5.05,73.06,ADP.tsv,82.936,11.2250,ADP.tsv,14.7179205052888,40.064,7.867,5.95279320991415,16066,73.06,42,107,340
robust,15789,WR,168.05,5.04084000000001,FALSE,0.575000000000017,159.9,174.76,-19.95,-15.2,-30.4,124,102,147,30,8,-5.65000000000001,58,Christian,Watson,GBP,WR,27,-2,55.66,26.24,3.71,49.79,ADP.tsv,63.798,8.6346,ADP.tsv,7.63858468566003,60.202,11.41,5.57932791651468,19445,49.79,36,86,340
robust,11671,WR,167.475,7.56125999999999,FALSE,3.06249999999997,155.07,182.24,-20.525,-20.03,-22.92,126,114,124,31,8,-6.22500000000002,59,Mike,Evans,SFO,WR,33,6,61.52,28.71,4.42,59.63,ADP.tsv,71.266,12.2611,ADP.tsv,8.97933984210421,54.734,10.94,6.59352712893486,12686,59.63,37,108,340
robust,14102,WR,164.4125,3.44704499999998,FALSE,3.26249999999999,151.08,182.285,-23.5875,-24.02,-22.875,131,125,123,32,8,-9.28749999999999,62,DK,Metcalf,PIT,WR,29,1,80.72,35.44,4.07,74.67,ADP.tsv,83.618,10.8796,ADP.tsv,11.1153342729762,47.382,8.111,6.29750450575464,17002,74.67,54,117,340
robust,16192,WR,161.15,21.4977,FALSE,0.250000000000028,143.88,178.32,-26.85,-31.22,-26.84,139,139,136,33,8,-12.55,65,Parker,Washington,JAC,WR,24,-3,62.13,28.5,4.67,51.32,ADP.tsv,72.03,12.0884,ADP.tsv,6.92541406704322,66.97,12.367,8.00082914453246,20291,51.32,27,97,340
robust,16614,WR,160.9,13.78818,FALSE,6.15000000000001,141.62,181.16,-27.1,-33.48,-24,140,144,127,34,9,-12.8,67,Marvin,Harrison Jr.,ARI,WR,24,-4,73.14,32.62,4.44,63.25,ADP.tsv,78.092,10.7069,ADP.tsv,6.05346314104579,61.908,8.409,3.9886943979202,21121,63.25,44,106,340
robust,16618,WR,160.9,20.90466,FALSE,0,140.72,184.98,-27.1,-34.38,-20.18,140,145,116,34,9,-12.8,67,Brian,Thomas Jr.,JAC,WR,24,-4,81.12,35.43,4.57,71.83,ADP.tsv,85.344,10.8796,ADP.tsv,8.02621355310211,54.656,5.8635,3.27553610115963,21131,71.83,49,112,340
robust,13163,WR,154.75,19.05141,FALSE,1.84999999999999,132.46,185.22,-33.25,-42.64,-19.94,151,163,114,35,9,-18.95,72,Chris,Godwin,TBB,WR,30,3,81.96,35.72,4.86,71.49,ADP.tsv,87.694,11.5704,ADP.tsv,9.24522492965963,63.306,7.2355,5.61782704877963,15316,71.49,46,113,340
robust,16206,WR,152.9,20.274555,FALSE,2.52500000000001,138.885,192.62,-35.1,-36.215,-12.54,154,151,88,36,9,-20.8,73,Michael,Wilson,ARI,WR,26,-3,93.56,40.01,5.35,77.2,ADP.tsv,91.078,13.6427,ADP.tsv,13.8557040961476,62.922,6.164,4.66382332426948,20340,77.2,52,131,340
robust,17497,WR,150.375,22.83204,FALSE,2.125,128.43,177.88,-37.625,-46.67,-27.28,162,169,137,37,9,-23.325,75,Carnell,Tate,TEN,WR,21,-6,74.88,33.12,5.22,66.45,ADP.tsv,84.88,13.4700,ADP.tsv,9.17918732786296,77.12,8.336,5.14401477447334,22929,66.45,41,119,340
robust,14842,WR,148.25,4.15127999999997,FALSE,4.75,122.96,155.42,-39.75,-52.14,-49.74,166,182,187,38,10,-25.45,78,Michael,Pittman,PIT,WR,29,0,92.21,39.63,4.53,85.89,ADP.tsv,113.006,11.5704,ADP.tsv,13.7550159578243,52.994,5.226,3.21217496410143,17995,85.89,54,121,340
robust,16184,WR,143.5,12.6021,FALSE,1,105.94,171.1,-44.5,-69.16,-34.06,176,202,159,39,10,-30.2,83,Jayden,Reed,GBP,WR,26,-3,105.25,43.59,5.56,93.54,ADP.tsv,112.95,15.0242,ADP.tsv,15.4605019323436,63.05,3.1995,2.40000432291277,20311,93.54,47,134,340
robust,16186,WR,142.5,14.67774,FALSE,1.39999999999998,123.14,172.14,-45.5,-51.96,-33.02,177,181,157,40,10,-31.2,84,Jordan,Addison,MIN,WR,24,-3,106.6,44.22,5.1,103.6,ADP.tsv,106.228,15.3696,ADP.tsv,12.257401682249,70.772,3.6485,2.58376793656087,20274,103.6,68,157,340
robust,15757,WR,141.1,14.97426,FALSE,1.05000000000001,123.52,193.96,-46.9,-51.58,-11.2,180,179,82,41,10,-32.6,87,Wan'Dale,Robinson,TEN,WR,25,-2,101.55,42.65,5.02,92.39,ADP.tsv,115.268,14.5061,ADP.tsv,23.3935558648103,64.732,5.338,3.61980828221606,19460,92.39,59,143,340
robust,14127,WR,140.05,12.15732,FALSE,0.150000000000006,109.8,161.74,-47.95,-65.3,-43.42,182,197,174,42,10,-33.65,88,Jakobi,Meyers,JAC,WR,30,1,114.85,47.41,6.03,111.25,ADP.tsv,123.056,15.0242,ADP.tsv,17.8412158778487,58.944,3.2245,2.47369778873653,17061,111.25,69,156,340
robust,16188,WR,139.9,27.13158,FALSE,2.80000000000001,120.82,159.72,-48.1,-54.28,-45.44,183,186,181,43,10,-33.8,89,Quentin,Johnston,LAC,WR,25,-3,90.51,38.6,4.9,76.25,ADP.tsv,99.818,11.5704,ADP.tsv,11.8753566683279,83.182,4.577,3.33291269012556,20276,76.25,50,117,340
robust,16620,WR,137.1,17.19816,FALSE,1.38749999999999,113.38,150.06,-50.9,-61.72,-55.1,186,194,202,44,10,-36.6,92,Xavier,Worthy,KCC,WR,23,-4,129.37,51.94,4.63,119.18,ADP.tsv,127.76,17.2799,ADP.tsv,19.2116308521687,58.24,2.3645,1.65320317868071,21128,119.18,73,173,338
robust,12186,WR,135.7125,6.81996000000003,FALSE,0.8125,114,148.005,-52.2875,-61.1,-57.155,187,192,204,45,10,-37.9875,94,Stefon,Diggs,WAS,WR,33,5,100.64,41.93,7.03,98.44,ADP.tsv,108.296,14.5061,ADP.tsv,6.56262325598537,78.704,5.78,4.80293660170525,13671,98.44,58,142,340
robust,15779,WR,134.9,18.97728,FALSE,1.20000000000002,111.18,156.26,-53.1,-63.92,-48.9,189,196,184,46,10,-38.8,96,Romeo,Doubs,NEP,WR,26,-2,128.13,51.46,4.72,110.56,ADP.tsv,124.928,12.0884,ADP.tsv,14.4714966744978,64.072,2.9345,2.9173088197858,19455,110.56,79,149,340
robust,16187,WR,133.7,12.350058,FALSE,2,123.7,150.58,-54.3,-51.4,-54.58,192,178,198,47,11,-40,99,Josh,Downs,IND,WR,25,-3,98.79,41.79,4.93,89.2,ADP.tsv,114.146,13.1246,ADP.tsv,11.6434077485932,77.854,3.7055,3.22097978106042,20283,89.2,61,137,340
robust,17075,WR,131.7,7.11647999999997,FALSE,1.09999999999999,113.98,150.48,-56.3,-61.12,-54.68,194,193,200,48,11,-42,101,Matthew,Golden,GBP,WR,23,-5,126.09,50.41,5.86,100.53,ADP.tsv,120.946,12.9519,ADP.tsv,13.5853915659432,73.054,3.112,1.74136498184614,22085,100.53,69,144,340
robust,17514,WR,130.6,24.944745,FALSE,2.99999999999997,48.78,150.38,-57.4,-126.32,-54.78,196,353,201,49,11,-43.1,102,De'Zhaun,Stribling,SFO,WR,24,-6,118.37,47.75,8.63,92.14,ADP.tsv,112.304,18.8234,ADP.tsv,9.8083833530302,83.696,6.212,4.26954704857553,23066,92.14,46,155,340
robust,15761,WR,127.6,5.48562000000002,FALSE,0.875000000000028,114.5,134.86,-60.4,-60.6,-70.3,200,190,221,50,11,-46.1,106,Khalil,Shakir,BUF,WR,26,-2,134,53.43,4.91,126.34,ADP.tsv,140.926,13.8196,ADP.tsv,18.8938398426577,59.074,2.5555,2.18306682215639,19462,126.34,88,168,339
robust,14833,WR,126.725,12.30558,FALSE,0.324999999999989,108.45,145.84,-61.275,-66.65,-59.32,201,200,206,51,11,-46.975,109,Jerry,Jeudy,CLE,WR,27,0,176.85,67.15,8.76,194.96,ADP.tsv,153.02,22.6397,ADP.tsv,20.5158036644924,47.98,2.54533333333333,2.69559706847213,17964,194.96,127,257,314
robust,14136,WR,126.4,28.76244,FALSE,0.375,105.56,153.98,-61.6,-69.54,-51.18,202,204,192,52,11,-47.3,110,Deebo,Samuel,SFO,WR,30,1,141.05,55,8.86,131.73,ADP.tsv,125.95,16.7615,ADP.tsv,17.9608039909131,76.05,3.5665,3.95650941487569,17019,131.73,85,182,338
robust,16080,WR,126.025,41.5128,FALSE,3.825,91.46,162.8,-61.975,-83.64,-42.36,204,225,173,53,11,-47.675,111,Rashid,Shaheed,SEA,WR,28,-2,145.69,56.97,4.86,130.44,ADP.tsv,131.238,18.1383,ADP.tsv,15.5027409189472,72.762,2.474,2.45833846327148,19934,130.44,94,199,339
robust,17501,WR,122.2,26.6868,FALSE,0.600000000000009,85.72,144.44,-65.8,-89.38,-60.72,209,233,207,54,11,-51.5,113,KC,Concepcion,CLE,WR,22,-6,115.46,47.08,5.76,99.94,ADP.tsv,122.18,18.1327,ADP.tsv,6.88985631199955,86.82,4.235,4.06020627554808,22933,99.94,60,165,340
robust,17499,WR,121.6,10.60059,FALSE,0.799999999999983,86.46,152.31,-66.4,-88.64,-52.85,211,232,194,55,11,-52.1,114,Makai,Lemon,PHI,WR,22,-6,111.98,46.03,6.48,105.46,ADP.tsv,125.78,14.8561,ADP.tsv,6.32231603132902,85.22,4.114,4.19999380951925,22932,105.46,69,155,339
robust,16809,WR,120.8,18.16185,FALSE,7.2,104,137.98,-67.2,-71.1,-67.18,214,207,218,56,12,-52.9,115,Jalen,Coker,CAR,WR,25,-4,131.47,52.34,4.83,121.87,ADP.tsv,136.412,13.4700,ADP.tsv,12.8952989883911,77.588,2.3235,1.78577063196817,21570,121.87,89,167,340
robust,16287,WR,113.6,6.07866000000001,FALSE,1.85000000000001,108.7,120.64,-74.4,-66.4,-84.52,220,199,240,57,12,-60.1,121,Tre,Tucker,LVR,WR,25,-3,162.85,62.19,8.42,152.38,ADP.tsv,146.37,21.6067,ADP.tsv,16.0044406337741,73.63,2.023,1.88569005936819,20357,152.38,105,230,337
robust,16193,WR,111.75,52.11339,FALSE,1.29999999999998,73.55,144.41,-76.25,-101.55,-60.75,222,267,208,58,12,-61.95,122,Kayshon,Boutte,HOU,WR,24,-3,170.38,64.8,7.9,175.31,ADP.tsv,160.905,27.3979,ADP.tsv,9.74760868110738,61.095,2.54266666666667,2.61459765334724,20326,175.31,99,257,327
robust,13629,WR,110.45,37.8063,FALSE,1.95000000000002,70.7,152.06,-77.55,-104.4,-53.1,224,274,195,59,12,-63.25,123,Calvin,Ridley,TEN,WR,32,2,209.62,77.55,9.46,243.34,ADP.tsv,162.725,33.2038,ADP.tsv,23.397959846961,61.275,1.52133333333333,1.26495463247589,16065,243.34,161,345,226
robust,16628,WR,108.5,4.52193,FALSE,1.52500000000001,100.1,112.15,-79.5,-75,-93.01,227,214,256,60,13,-65.2,124,Jalen,McMillan,TBB,WR,25,-4,177.63,67.02,8.09,165.31,ADP.tsv,160.89,33.5216,ADP.tsv,24.3608305824466,66.11,2.94,2.34,21153,165.31,54,247,322
robust,14860,WR,106.975,10.30407,FALSE,2.02499999999999,82.33,139.1,-81.025,-92.77,-66.06,230,238,216,61,13,-66.725,128,Jauan,Jennings,MIN,WR,29,0,179.1,68.22,9.65,184.04,ADP.tsv,164.2675,23.8188,ADP.tsv,15.1637089377896,65.7325,1.71866666666667,1.69309289631596,18033,184.04,110,247,319
robust,17500,WR,104.95,26.056695,FALSE,0.899999999999991,73.24,130.1,-83.05,-101.86,-75.06,233,268,225,62,13,-68.75,129,Denzel,Boston,CLE,WR,23,-6,160.31,61.01,8.42,151.16,ADP.tsv,154.502,18.7521,ADP.tsv,17.5671755271017,78.498,2.588,3.00343669818427,22934,151.16,98,206,323
